Date/Time	Latitude_N	Longitude_E	SWD [W/m**2]	PAR down above surface W/m2	PAR just below surf (W/m2)	PAR just below surface (µmol)
2015-06-13T02:25	81.8232	11.2509	189	88.83	102.33216	469.7046144
2015-06-13T02:35	81.8227	11.2447	196	92.12	106.12224	487.1010816
2015-06-13T02:45	81.8221	11.2387	198	93.06	107.20512	492.0715008
2015-06-13T02:55	81.8216	11.2329	194	91.18	105.03936	482.1306624
2015-06-13T03:05	81.821	11.2271	202	94.94	109.37088	502.0123392
2015-06-13T03:15	81.8201	11.2205	204	95.88	110.45376	506.9827584
2015-06-13T03:25	81.8186	11.2126	191	89.77	103.41504	474.6750336
2015-06-13T03:35	81.817	11.2036	224	105.28	121.28256	556.6869504
2015-06-13T03:45	81.8188	11.2051	229	107.63	123.98976	569.1129984
2015-06-13T03:55	81.8164	11.1951	189	88.83	102.33216	469.7046144
2015-06-13T04:05	81.8181	11.1968	196	92.12	106.12224	487.1010816
2015-06-13T04:15	81.8183	11.1931	203	95.41	109.91232	504.4975488
2015-06-13T04:25	81.8175	11.1869	214	100.58	115.86816	531.8348544
2015-06-13T04:35	81.8169	11.1812	257	120.79	139.15008	638.6988672
2015-06-13T04:45	81.8162	11.1757	262	123.14	141.85728	651.1249152
2015-06-13T04:55	81.8155	11.1703	211	99.17	114.24384	524.3792256
2015-06-13T05:05	81.8148	11.1649	208	97.76	112.61952	516.9235968
2015-06-13T05:15	81.8141	11.1594	244	114.68	132.11136	606.3911424
2015-06-13T05:25	81.8133	11.154	260	122.2	140.7744	646.154496
2015-06-13T05:35	81.8125	11.1482	319	149.93	172.71936	792.7818624
2015-06-13T05:45	81.8117	11.1426	290	136.3	157.0176	720.710784
2015-06-13T05:55	81.811	11.137	324	152.28	175.42656	805.2079104
2015-06-13T06:05	81.8102	11.1313	310	145.7	167.8464	770.414976
2015-06-13T06:15	81.8094	11.1259	271	127.37	146.73024	673.4918016
2015-06-13T06:25	81.8078	11.1188	264	124.08	142.94016	656.0953344
2015-06-13T06:35	81.8074	11.1141	261	122.67	141.31584	648.6397056
2015-06-13T06:45	81.8071	11.11	302	141.94	163.51488	750.5332992
2015-06-13T06:55	81.8053	11.1026	298	140.06	161.34912	740.5924608
2015-06-13T07:05	81.8056	11.0996	310	145.7	167.8464	770.414976
2015-06-13T07:15	81.8037	11.0918	308	144.76	166.76352	765.4445568
2015-06-13T07:25	81.8028	11.0861	307	144.29	166.22208	762.9593472
2015-06-13T07:35	81.8021	11.0807	319	149.93	172.71936	792.7818624
2015-06-13T07:45	81.8011	11.0741	329	154.63	178.13376	817.6339584
2015-06-13T07:55	81.8	11.0683	335	157.45	181.3824	832.545216
2015-06-13T08:05	81.7994	11.0632	341	160.27	184.63104	847.4564736
2015-06-13T08:15	81.8003	11.061	348	163.56	188.42112	864.8529408
2015-06-13T08:25	81.7994	11.0553	319	149.93	172.71936	792.7818624
2015-06-13T08:35	81.7985	11.0495	329	154.63	178.13376	817.6339584
2015-06-13T08:45	81.7977	11.0439	335	157.45	181.3824	832.545216
2015-06-13T08:55	81.7968	11.0384	309	145.23	167.30496	767.9297664
2015-06-13T09:05	81.7959	11.033	300	141	162.432	745.56288
2015-06-13T09:15	81.7946	11.0264	297	139.59	160.80768	738.1072512
2015-06-13T09:25	81.7926	11.0188	397	186.59	214.95168	986.6282112
2015-06-13T09:35	81.7926	11.0151	383	180.01	207.37152	951.8352768
2015-06-13T09:45	81.7925	11.0103	277	130.19	149.97888	688.4030592
2015-06-13T09:55	81.7916	11.0056	274	128.78	148.35456	680.9474304
2015-06-13T10:05	81.8004	10.9919	311	146.17	168.38784	772.9001856
2015-06-13T10:15	81.8085	11.0061	327	153.69	177.05088	812.6635392
2015-06-13T10:25	81.8209	10.9738	397	186.59	214.95168	986.6282112
2015-06-13T10:35	81.8277	10.8881	380	178.6	205.7472	944.379648
2015-06-13T10:45	81.825	10.8918	374	175.78	202.49856	929.4683904
2015-06-13T10:55	81.8235	10.8875	376	176.72	203.58144	934.4388096
2015-06-13T11:05	81.823	10.8895	382	179.54	206.83008	949.3500672
2015-06-13T11:15	81.8212	10.8901	425	199.75	230.112	1056.21408
2015-06-13T11:25	81.8192	10.8849	435	204.45	235.5264	1081.066176
2015-06-13T11:35	81.8196	10.8799	426	200.22	230.65344	1058.69929
2015-06-13T11:45	81.8184	10.8737	410	192.7	221.9904	1018.935936
2015-06-13T11:55	81.8174	10.8686	408	191.76	220.90752	1013.965517
2015-06-13T12:05	81.8174	10.8684	373	175.31	201.95712	926.9831808
2015-06-13T12:15	81.8169	10.8679	321	150.87	173.80224	797.7522816
2015-06-13T12:25	81.8162	10.865	309	145.23	167.30496	767.9297664
2015-06-13T12:35	81.8152	10.8551	292	137.24	158.10048	725.6812032
2015-06-13T12:45	81.8149	10.8445	278	130.66	150.52032	690.8882688
2015-06-13T12:55	81.8149	10.835	371	174.37	200.87424	922.0127616
2015-06-13T13:05	81.8147	10.8245	400	188	216.576	994.08384
2015-06-13T13:15	81.8136	10.8139	314	147.58	170.01216	780.3558144
2015-06-13T13:25	81.8134	10.8049	256	120.32	138.60864	636.2136576
2015-06-13T13:35	81.8132	10.7952	280	131.6	151.6032	695.858688
2015-06-13T13:45	81.8124	10.7874	296	139.12	160.26624	735.6220416
2015-06-13T13:55	81.8121	10.7839	308	144.76	166.76352	765.4445568
2015-06-13T14:05	81.8116	10.7805	409	192.23	221.44896	1016.450726
2015-06-13T14:15	81.8112	10.7767	317	148.99	171.63648	787.8114432
2015-06-13T14:25	81.8233	10.7452	343	161.21	185.71392	852.4268928
2015-06-13T14:35	81.829	10.7372	380	178.6	205.7472	944.379648
2015-06-13T14:45	81.8348	10.7192	317	148.99	171.63648	787.8114432
2015-06-13T14:55	81.8428	10.6289	341	160.27	184.63104	847.4564736
2015-06-13T15:05	81.8507	10.5457	381	179.07	206.28864	946.8648576
2015-06-13T15:15	81.8548	10.509	334	156.98	180.84096	830.0600064
2015-06-13T15:25	81.8637	10.4535	338	158.86	183.00672	840.0008448
2015-06-13T15:35	81.8709	10.3743	314	147.58	170.01216	780.3558144
2015-06-13T15:45	81.8833	10.3424	279	131.13	151.06176	693.3734784
2015-06-13T15:55	81.8891	10.3278	272	127.84	147.27168	675.9770112
2015-06-13T16:05	81.8868	10.3248	250	117.5	135.36	621.3024
2015-06-13T16:15	81.8861	10.3169	282	132.54	152.68608	700.8291072
2015-06-13T16:25	81.8853	10.3108	240	112.8	129.9456	596.450304
2015-06-13T16:35	81.8848	10.2999	217	101.99	117.49248	539.2904832
2015-06-13T16:45	81.8834	10.2934	234	109.98	126.69696	581.5390464
2015-06-13T16:55	81.8834	10.2788	213	100.11	115.32672	529.3496448
2015-06-13T17:05	81.8835	10.2665	227	106.69	122.90688	564.1425792
2015-06-13T17:15	81.8817	10.2642	200	94	108.288	497.04192
2015-06-13T17:25	81.8806	10.2573	201	94.47	108.82944	499.5271296
2015-06-13T17:35	81.8833	10.2493	185	86.95	100.1664	459.763776
2015-06-13T17:45	81.889	10.1832	196	92.12	106.12224	487.1010816
2015-06-13T17:55	81.892	10.0816	217	101.99	117.49248	539.2904832
2015-06-13T18:05	81.8962	9.9873	200	94	108.288	497.04192
2015-06-13T18:15	81.8976	9.9139	182	85.54	98.54208	452.3081472
2015-06-13T18:25	81.9024	9.8664	195	91.65	105.5808	484.615872
2015-06-13T18:35	81.9096	9.7757	163	76.61	88.25472	405.0891648
2015-06-13T18:45	81.9151	9.7115	150	70.5	81.216	372.78144
2015-06-13T18:55	81.9187	9.6488	138	64.86	74.71872	342.9589248
2015-06-13T19:05	81.9193	9.576	127	59.69	68.76288	315.6216192
2015-06-13T19:15	81.9174	9.5604	125	58.75	67.68	310.6512
2015-06-13T19:25	81.9183	9.5075	120	56.4	64.9728	298.225152
2015-06-13T19:35	81.9193	9.4693	110	51.7	59.5584	273.373056
2015-06-13T19:45	81.9234	9.4042	117	54.99	63.34848	290.7695232
2015-06-13T19:55	81.9261	9.345	127	59.69	68.76288	315.6216192
2015-06-13T20:05	81.9256	9.3272	102	47.94	55.22688	253.4913792
2015-06-13T20:15	81.9298	9.2988	89	41.83	48.18816	221.1836544
2015-06-13T20:25	81.9303	9.2948	68	31.96	36.81792	168.9942528
2015-06-13T20:35	81.9365	9.3218	62	29.14	33.56928	154.0829952
2015-06-13T20:45	81.9459	9.3208	68	31.96	36.81792	168.9942528
2015-06-13T20:55	81.9526	9.3084	90	42.3	48.7296	223.668864
2015-06-13T21:05	81.9576	9.2856	82	38.54	44.39808	203.7871872
2015-06-13T21:15	81.9643	9.2708	74	34.78	40.06656	183.9055104
2015-06-13T21:25	81.9632	9.2015	76	35.72	41.14944	188.8759296
2015-06-13T21:35	81.9643	9.1429	64	30.08	34.65216	159.0534144
2015-06-13T21:45	81.9734	9.1223	56	26.32	30.32064	139.1717376
2015-06-13T21:55	81.9882	9.0888	51	23.97	27.61344	126.7456896
2015-06-13T22:05	81.9912	9.0757	46	21.62	24.90624	114.3196416
2015-06-13T22:15	81.991	9.071	54	25.38	29.23776	134.2013184
2015-06-13T22:25	81.9892	9.0659	60	28.2	32.4864	149.112576
2015-06-13T22:35	81.9904	9.0652	63	29.61	34.11072	156.5682048
2015-06-13T22:45	81.9893	9.0581	66	31.02	35.73504	164.0238336
2015-06-13T22:55	81.9899	9.0562	77	36.19	41.69088	191.3611392
2015-06-13T23:05	81.991	9.055	86	40.42	46.56384	213.7280256
2015-06-13T23:15	81.9908	9.0529	94	44.18	50.89536	233.6097024
2015-06-13T23:25	81.9906	9.0506	114	53.58	61.72416	283.3138944
2015-06-13T23:35	81.9876	9.0493	125	58.75	67.68	310.6512
2015-06-13T23:45	81.9874	9.0476	117	54.99	63.34848	290.7695232
2015-06-13T23:55	81.9957	9.0321	119	55.93	64.43136	295.7399424
2015-06-14T00:05	82.0082	9.0154	115	54.05	62.2656	285.799104
2015-06-14T00:15	82.0187	8.9803	115	54.05	62.2656	285.799104
2015-06-14T00:25	82.0199	8.9576	119	55.93	64.43136	295.7399424
2015-06-14T00:35	82.0197	8.9526	118	55.46	63.88992	293.2547328
2015-06-14T00:45	82.0195	8.9559	123	57.81	66.59712	305.6807808
2015-06-14T00:55	82.0238	8.9032	124	58.28	67.13856	308.1659904
2015-06-14T01:05	82.0262	8.8674	125	58.75	67.68	310.6512
2015-06-14T01:15	82.0259	8.8506	110	51.7	59.5584	273.373056
2015-06-14T01:25	82.0258	8.852	111	52.17	60.09984	275.8582656
2015-06-14T01:35	82.0256	8.8625	120	56.4	64.9728	298.225152
2015-06-14T01:45	82.0255	8.8623	114	53.58	61.72416	283.3138944
2015-06-14T01:55	82.0272	8.7997	119	55.93	64.43136	295.7399424
2015-06-14T02:05	82.0383	8.7731	125	58.75	67.68	310.6512
2015-06-14T02:15	82.0477	8.7199	126	59.22	68.22144	313.1364096
2015-06-14T02:25	82.049	8.6882	138	64.86	74.71872	342.9589248
2015-06-14T02:35	82.0524	8.6627	149	70.03	80.67456	370.2962304
2015-06-14T02:45	82.0527	8.6449	156	73.32	84.46464	387.6926976
2015-06-14T02:55	82.0566	8.6234	160	75.2	86.6304	397.633536
2015-06-14T03:05	82.0601	8.6019	163	76.61	88.25472	405.0891648
2015-06-14T03:15	82.0619	8.5898	158	74.26	85.54752	392.6631168
2015-06-14T03:25	82.0687	8.5598	161	75.67	87.17184	400.1187456
2015-06-14T03:35	82.077	8.4831	170	79.9	92.0448	422.485632
2015-06-14T03:45	82.086	8.4564	178	83.66	96.37632	442.3673088
2015-06-14T03:55	82.0925	8.4617	186	87.42	100.70784	462.2489856
2015-06-14T04:05	82.0944	8.48	188	88.36	101.79072	467.2194048
2015-06-14T04:15	82.0943	8.4804	198	93.06	107.20512	492.0715008
2015-06-14T04:25	82.0979	8.487	189	88.83	102.33216	469.7046144
2015-06-14T04:35	82.1078	8.4214	193	90.71	104.49792	479.6454528
2015-06-14T04:45	82.1105	8.4057	194	91.18	105.03936	482.1306624
2015-06-14T04:55	82.113	8.3851	194	91.18	105.03936	482.1306624
2015-06-14T05:05	82.1147	8.3658	200	94	108.288	497.04192
2015-06-14T05:15	82.1165	8.3391	212	99.64	114.78528	526.8644352
2015-06-14T05:25	82.1181	8.322	224	105.28	121.28256	556.6869504
2015-06-14T05:35	82.1192	8.3028	232	109.04	125.61408	576.5686272
2015-06-14T05:45	82.114	8.2562	233	109.51	126.15552	579.0538368
2015-06-14T05:55	82.1143	8.1831	228	107.16	123.44832	566.6277888
2015-06-14T06:05	82.1138	8.1813	228	107.16	123.44832	566.6277888
2015-06-14T06:15	82.1133	8.1804	232	109.04	125.61408	576.5686272
2015-06-14T06:25	82.1097	8.1472	239	112.33	129.40416	593.9650944
2015-06-14T06:35	82.1092	8.1503	244	114.68	132.11136	606.3911424
2015-06-14T06:45	82.1084	8.1452	316	148.52	171.09504	785.3262336
2015-06-14T06:55	82.1077	8.1386	397	186.59	214.95168	986.6282112
2015-06-14T07:05	82.1087	8.0885	405	190.35	219.2832	1006.509888
2015-06-14T07:15	82.116	7.9888	524	246.28	283.71456	1302.24983
2015-06-14T07:25	82.1248	7.8897	466	219.02	252.31104	1158.107674
2015-06-14T07:35	82.133	7.8063	384	180.48	207.91296	954.3204864
2015-06-14T07:45	82.1303	7.7897	244	114.68	132.11136	606.3911424
2015-06-14T07:55	82.1353	7.7899	304	142.88	164.59776	755.5037184
2015-06-14T08:05	82.1347	7.7874	298	140.06	161.34912	740.5924608
2015-06-14T08:15	82.1342	7.7846	266	125.02	144.02304	661.0657536
2015-06-14T08:25	82.1344	7.7801	324	152.28	175.42656	805.2079104
2015-06-14T08:35	82.1322	7.7852	335	157.45	181.3824	832.545216
2015-06-14T08:45	82.1326	7.7791	356	167.32	192.75264	884.7346176
2015-06-14T08:55	82.133	7.7749	382	179.54	206.83008	949.3500672
2015-06-14T09:05	82.1329	7.7725	370	173.9	200.3328	919.527552
2015-06-14T09:15	82.1349	7.7694	415	195.05	224.6976	1031.361984
2015-06-14T09:25	82.1343	7.7671	304	142.88	164.59776	755.5037184
2015-06-14T09:35	82.134	7.7653	398	187.06	215.49312	989.1134208
2015-06-14T09:45	82.1413	7.7768	416	195.52	225.23904	1033.847194
2015-06-14T09:55	82.1561	7.705	389	182.83	210.62016	966.7465344
2015-06-14T10:05	82.1623	7.6814	351	164.97	190.04544	872.3085696
2015-06-14T10:15	82.162	7.6786	352	165.44	190.58688	874.7937792
2015-06-14T10:25	82.1562	7.6527	296	139.12	160.26624	735.6220416
2015-06-14T10:35	82.1483	7.7347	305	143.35	165.1392	757.988928
2015-06-14T10:45	82.1335	7.7783	304	142.88	164.59776	755.5037184
2015-06-14T10:55	82.1321	7.747	310	145.7	167.8464	770.414976
2015-06-14T11:05	82.1246	7.7791	303	142.41	164.05632	753.0185088
2015-06-14T11:15	82.1227	7.8254	319	149.93	172.71936	792.7818624
2015-06-14T11:25	82.1121	7.8968	309	145.23	167.30496	767.9297664
2015-06-14T11:35	82.0983	7.9697	264	124.08	142.94016	656.0953344
2015-06-14T11:45	82.0954	8.0423	267	125.49	144.56448	663.5509632
2015-06-14T11:55	82.0963	8.0765	306	143.82	165.68064	760.4741376
2015-06-14T12:05	82.0977	8.0888	300	141	162.432	745.56288
2015-06-14T12:15	82.098	8.0857	281	132.07	152.14464	698.3438976
2015-06-14T12:25	82.1024	8.1051	291	136.77	157.55904	723.1959936
2015-06-14T12:35	82.1043	8.1155	282	132.54	152.68608	700.8291072
2015-06-14T12:45	82.1059	8.1307	281	132.07	152.14464	698.3438976
2015-06-14T12:55	82.1067	8.1306	299	140.53	161.89056	743.0776704
2015-06-14T13:05	82.1164	8.1193	341	160.27	184.63104	847.4564736
2015-06-14T13:15	82.1265	8.0299	323	151.81	174.88512	802.7227008
2015-06-14T13:25	82.1347	8.0281	298	140.06	161.34912	740.5924608
2015-06-14T13:35	82.1372	8.0275	321	150.87	173.80224	797.7522816
2015-06-14T13:45	82.1379	8.0273	272	127.84	147.27168	675.9770112
2015-06-14T13:55	82.1385	8.0254	270	126.9	146.1888	671.006592
2015-06-14T14:05	82.1396	8.0183	290	136.3	157.0176	720.710784
2015-06-14T14:15	82.14	8.0199	311	146.17	168.38784	772.9001856
2015-06-14T14:25	82.1408	8.0202	291	136.77	157.55904	723.1959936
2015-06-14T14:35	82.1404	8.0125	289	135.83	156.47616	718.2255744
2015-06-14T14:45	82.1418	8.0148	309	145.23	167.30496	767.9297664
2015-06-14T14:55	82.1448	8.0188	286	134.42	154.85184	710.7699456
2015-06-14T15:05	82.1497	8.0323	249	117.03	134.81856	618.8171904
2015-06-14T15:15	82.1504	8.0293	248	116.56	134.27712	616.3319808
2015-06-14T15:25	82.1496	8.0219	302	141.94	163.51488	750.5332992
2015-06-14T15:35	82.1509	8.0211	287	134.89	155.39328	713.2551552
2015-06-14T15:45	82.1503	8.0147	302	141.94	163.51488	750.5332992
2015-06-14T15:55	82.1503	8.0085	305	143.35	165.1392	757.988928
2015-06-14T16:05	82.1509	8.0058	313	147.11	169.47072	777.8706048
2015-06-14T16:15	82.1498	7.9973	258	121.26	139.69152	641.1840768
2015-06-14T16:25	82.1498	7.9917	253	118.91	136.98432	628.7580288
2015-06-14T16:35	82.1511	7.9884	245	115.15	132.6528	608.876352
2015-06-14T16:45	82.1542	7.9906	229	107.63	123.98976	569.1129984
2015-06-14T16:55	82.1644	7.9801	287	134.89	155.39328	713.2551552
2015-06-14T17:05	82.1752	7.9297	277	130.19	149.97888	688.4030592
2015-06-14T17:15	82.1837	7.8355	287	134.89	155.39328	713.2551552
2015-06-14T17:25	82.1943	7.8381	239	112.33	129.40416	593.9650944
2015-06-14T17:35	82.1941	7.8212	230	108.1	124.5312	571.598208
2015-06-14T17:45	82.1941	7.8304	251	117.97	135.90144	623.7876096
2015-06-14T17:55	82.1942	7.8239	239	112.33	129.40416	593.9650944
2015-06-14T18:05	82.1943	7.8213	220	103.4	119.1168	546.746112
2015-06-14T18:15	82.1937	7.7819	188	88.36	101.79072	467.2194048
2015-06-14T18:25	82.1939	7.771	167	78.49	90.42048	415.0300032
2015-06-14T18:35	82.1936	7.7715	157	73.79	85.00608	390.1779072
2015-06-14T18:45	82.1937	7.7679	172	80.84	93.12768	427.4560512
2015-06-14T18:55	82.1937	7.7634	179	84.13	96.91776	444.8525184
2015-06-14T19:05	82.1943	7.7577	163	76.61	88.25472	405.0891648
2015-06-14T19:15	82.1944	7.7532	139	65.33	75.26016	345.4441344
2015-06-14T19:25	82.1945	7.7521	129	60.63	69.84576	320.5920384
2015-06-14T19:35	82.1947	7.744	113	53.11	61.18272	280.8286848
2015-06-14T19:45	82.1949	7.7399	109	51.23	59.01696	270.8878464
2015-06-14T19:55	82.1938	7.7287	123	57.81	66.59712	305.6807808
2015-06-14T20:05	82.1942	7.7263	107	50.29	57.93408	265.9174272
2015-06-14T20:15	82.1951	7.7225	112	52.64	60.64128	278.3434752
2015-06-14T20:25	82.1957	7.7227	106	49.82	57.39264	263.4322176
2015-06-14T20:35	82.1961	7.7178	110	51.7	59.5584	273.373056
2015-06-14T20:45	82.1963	7.716	125	58.75	67.68	310.6512
2015-06-14T20:55	82.1966	7.7117	126	59.22	68.22144	313.1364096
2015-06-14T21:05	82.1963	7.7027	131	61.57	70.92864	325.5624576
2015-06-14T21:15	82.1965	7.6931	126	59.22	68.22144	313.1364096
2015-06-14T21:25	82.1966	7.6919	119	55.93	64.43136	295.7399424
2015-06-14T21:35	82.1972	7.6897	120	56.4	64.9728	298.225152
2015-06-14T21:45	82.1973	7.6865	106	49.82	57.39264	263.4322176
2015-06-14T21:55	82.1979	7.6815	119	55.93	64.43136	295.7399424
2015-06-14T22:05	82.1985	7.6804	118	55.46	63.88992	293.2547328
2015-06-14T22:15	82.1989	7.6815	130	61.1	70.3872	323.077248
2015-06-14T22:25	82.199	7.6704	134	62.98	72.55296	333.0180864
2015-06-14T22:35	82.1984	7.6642	95	44.65	51.4368	236.094912
2015-06-14T22:45	82.1981	7.6713	143	67.21	77.42592	355.3849728
2015-06-14T22:55	82.1986	7.6652	101	47.47	54.68544	251.0061696
2015-06-14T23:05	82.1992	7.6574	110	51.7	59.5584	273.373056
2015-06-14T23:15	82.1997	7.6619	147	69.09	79.59168	365.3258112
2015-06-14T23:25	82.2002	7.6577	164	77.08	88.79616	407.5743744
2015-06-14T23:35	82.2009	7.6489	184	86.48	99.62496	457.2785664
2015-06-14T23:45	82.2015	7.6525	153	71.91	82.84032	380.2370688
2015-06-14T23:55	82.2022	7.6515	116	54.52	62.80704	288.2843136
2015-06-15T00:05	82.2028	7.6405	107	50.29	57.93408	265.9174272
2015-06-15T00:15	82.2034	7.6319	122	57.34	66.05568	303.1955712
2015-06-15T00:25	82.2037	7.6466	132	62.04	71.47008	328.0476672
2015-06-15T00:35	82.204	7.6416	149	70.03	80.67456	370.2962304
2015-06-15T00:45	82.2047	7.642	160	75.2	86.6304	397.633536
2015-06-15T00:55	82.2053	7.637	159	74.73	86.08896	395.1483264
2015-06-15T01:05	82.2057	7.6329	133	62.51	72.01152	330.5328768
2015-06-15T01:15	82.2059	7.6339	118	55.46	63.88992	293.2547328
2015-06-15T01:25	82.2064	7.6254	100	47	54.144	248.52096
2015-06-15T01:35	82.2075	7.6273	117	54.99	63.34848	290.7695232
2015-06-15T01:45	82.2083	7.6257	157	73.79	85.00608	390.1779072
2015-06-15T01:55	82.2088	7.6222	234	109.98	126.69696	581.5390464
2015-06-15T02:05	82.2091	7.6271	280	131.6	151.6032	695.858688
2015-06-15T02:15	82.2093	7.623	234	109.98	126.69696	581.5390464
2015-06-15T02:25	82.2095	7.6204	210	98.7	113.7024	521.894016
2015-06-15T02:35	82.2098	7.6164	200	94	108.288	497.04192
2015-06-15T02:45	82.2098	7.6179	241	113.27	130.48704	598.9355136
2015-06-15T02:55	82.2099	7.6173	250	117.5	135.36	621.3024
2015-06-15T03:05	82.2091	7.6105	209	98.23	113.16096	519.4088064
2015-06-15T03:15	82.2097	7.6084	192	90.24	103.95648	477.1602432
2015-06-15T03:25	82.2131	7.6048	177	83.19	95.83488	439.8820992
2015-06-15T03:35	82.2134	7.5917	285	133.95	154.3104	708.284736
2015-06-15T03:45	82.2123	7.6012	167	78.49	90.42048	415.0300032
2015-06-15T03:55	82.211	7.6009	189	88.83	102.33216	469.7046144
2015-06-15T04:05	82.2106	7.5974	187	87.89	101.24928	464.7341952
2015-06-15T04:15	82.2108	7.5957	223	104.81	120.74112	554.2017408
2015-06-15T04:25	82.211	7.594	234	109.98	126.69696	581.5390464
2015-06-15T04:35	82.2111	7.5922	259	121.73	140.23296	643.6692864
2015-06-15T04:45	82.2112	7.59	239	112.33	129.40416	593.9650944
2015-06-15T04:55	82.2117	7.5865	244	114.68	132.11136	606.3911424
2015-06-15T05:05	82.2118	7.5837	233	109.51	126.15552	579.0538368
2015-06-15T05:15	82.2119	7.5797	217	101.99	117.49248	539.2904832
2015-06-15T05:25	82.212	7.5757	205	96.35	110.9952	509.467968
2015-06-15T05:35	82.2121	7.5721	231	108.57	125.07264	574.0834176
2015-06-15T05:45	82.2121	7.569	238	111.86	128.86272	591.4798848
2015-06-15T05:55	82.212	7.5659	222	104.34	120.19968	551.7165312
2015-06-15T06:05	82.212	7.5627	225	105.75	121.824	559.17216
2015-06-15T06:15	82.2119	7.5594	219	102.93	118.57536	544.2609024
2015-06-15T06:25	82.2118	7.5559	210	98.7	113.7024	521.894016
2015-06-15T06:35	82.2117	7.5523	261	122.67	141.31584	648.6397056
2015-06-15T06:45	82.2115	7.5488	240	112.8	129.9456	596.450304
2015-06-15T06:55	82.2114	7.5449	281	132.07	152.14464	698.3438976
2015-06-15T07:05	82.2112	7.541	272	127.84	147.27168	675.9770112
2015-06-15T07:15	82.211	7.537	252	118.44	136.44288	626.2728192
2015-06-15T07:25	82.2108	7.5331	208	97.76	112.61952	516.9235968
2015-06-15T07:35	82.2106	7.5291	213	100.11	115.32672	529.3496448
2015-06-15T07:45	82.2104	7.525	216	101.52	116.95104	536.8052736
2015-06-15T07:55	82.2101	7.5211	207	97.29	112.07808	514.4383872
2015-06-15T08:05	82.2099	7.5171	218	102.46	118.03392	541.7756928
2015-06-15T08:15	82.2097	7.513	236	110.92	127.77984	586.5094656
2015-06-15T08:25	82.2095	7.509	243	114.21	131.56992	603.9059328
2015-06-15T08:35	82.2093	7.505	241	113.27	130.48704	598.9355136
2015-06-15T08:45	82.2091	7.5011	258	121.26	139.69152	641.1840768
2015-06-15T08:55	82.2089	7.497	265	124.55	143.4816	658.580544
2015-06-15T09:05	82.2088	7.4929	263	123.61	142.39872	653.6101248
2015-06-15T09:15	82.2087	7.4885	264	124.08	142.94016	656.0953344
2015-06-15T09:25	82.2086	7.4842	247	116.09	133.73568	613.8467712
2015-06-15T09:35	82.2085	7.4799	240	112.8	129.9456	596.450304
2015-06-15T09:45	82.2085	7.4756	247	116.09	133.73568	613.8467712
2015-06-15T09:55	82.2085	7.471	241	113.27	130.48704	598.9355136
